content,主题,故事,人物,影像,效果
非常完美了，角色的设定和特效终于完全达到了国际水准，对情节的改编也很合理，无疑值得赞叹，强烈推荐去电影院看。但缺点也很明显，就在于这巧妙的改编本身，因为它最终完全消解了哪吒作为一名逆子英雄的强烈悲剧性，他终于还是被驯服于“伦理”了，所以这又真的是一个“哪吒”的故事吗？不，这只是一个正能量统御天地的故事。,-2,-1,1,-2,1
"1、制作是精良的，电影工业是有长进的，
2、剧本的内核是媚俗的。阉割了“削肉还母，剔骨还父”的反叛精神，替换成“父慈子孝”、”用爱挨雷劈“的”正能量叙事“。这样一来，哪吒已经不是哪吒，而是一位成功接受思想改造的优秀少先队员。
3、对白大多是用段子堆砌起来的，未免单薄。致敬星爷的那部分也略显刻意。
4、看来”空手接白刃“已成为李靖的默认技能。
5、李夫人管哪吒叫”吒儿“，置金吒、木吒于何地？应该管哪吒叫”哪儿“……
P.S. 温馨提示一下：最后一个彩蛋不必等。",-2,-1,-1,-2,1
"不行，这次我要站在你们大多数的对立面了。
优点固然明显，例如绘图设计啊，剧本完成度啊。
但是，较点真，粗鄙的笑点和混淆的设定，特别是最后老百姓们那一跪还是没有超脱出君君臣臣，父父子子的纲常。
我觉得我们喜欢孙悟空，哪吒这类神话人物且乐此不疲的改编，很大程度上是弥补了“叛逆”“犯上”“弑父”在现实中无法践行的心理诉求。
但除了寥寥这几个，还有谁呢？",-2,1,-2,1,-1
周星驰式幽默是将搞笑段子甚至金句穿插在它注定应该属于的地方，而不是那样毫无章法的堆砌和滥用，网络用语和段子的大量使用削弱了原本古代背景的合理性，是一种极其讨巧的心思，打着迎合大众的恶趣味来达到现象级作品的目的，忽视了一个作品应该有的那些基本要求，这是对自己和对观众双方的不负责。,-2,-2,-2,-2,-1
很成熟很好看的作品啊。美术，制作，人物塑造我都很喜欢。,-2,-2,1,1,1
特效可以了。故事……是个弱智哪吒。,-2,-1,-2,-2,1
终于打破了《大圣》《白蛇》拘泥于“为国风而国风”的短板，硬件条件满足的情况下专注于塑造人物性格和“逆天改命”的全民情绪点，是近几年《封神》IP改编最满意的一次，《悟空传》请你过来看看人家是怎么拍的。另外哪吒身上看到了漩涡鸣人的影子，不知饺子导演是否也是《火影》迷呢？,-2,-2,1,-2,1
又一部好设定、烂剧本的国漫典型，长板效应在暑期档再次戳中了观众痛点——《哪吒》的剧作缺陷和胜利曲线几乎和《大圣归来》如出一辙。讲的是逆天改命和打破成见，中式超级英雄的反叛内核总能和时代情绪呼应。把全副精力都放在视效和燃点上，可幽默感是尴尬且失效的，故事细节和转折也难以推敲，从而让亲情与友情的元素变得非常羸弱。回想这些年的国漫爆款，独树一帜的还数《大护法》。,-2,-1,-2,-2,1
技术优秀，部分细节精彩，但故事整体并没有打动我，外部堆砌了太多花里胡哨的元素，偏偏主角自身的成长变化不够，亲子和友谊两段重要关系竟然都是靠反反复复踢毽子传达，“哪吒闹海”成“哪吒为毽狂”了。,-2,-1,-2,-2,1
"2018TGHFF  无以言表，折服！
有相似元素的题材和人性关怀，但比《血观音》艺术完成度要高! 金马播的版本[不确定是否为导演本意]尝试兼顾商业性+抽丝剥茧说故事+社会议题+艺术造诣+演员表演(各种影音呈现细节) (为过shen也做了些取舍). 叙事线(故事结构)错综交织丶复杂调度和运镜丶演员表演自然(伪素颜)丶音乐非常有魔性(渲染力)丶打灯克制(逼近写实)等等, 太多可细究的点！(也还是有美中不足,故事说太满,剪接可以再细修等)… 巧妙运用纪录片素材(历史资料和伪新闻画面),田调和场景还原很扎实。大量手持跟拍和脸部特写，有观众说会晕(个人蛮喜欢这种风格.特写拉进观众与人物距离，容易共情)  长跟拍.特写.短镜头.定镜.航拍等有节奏组合运用，镜头语言切换挥洒游刃有馀。演员表演、配乐、摄影都为本片加分不少。",-2,1,1,1,1
"把《风雨云》和《地久天长》放一起就看出娄烨和王小帅的差别。
首先电影感上，没得比，娄烨完胜。玩这么多年手持，娄烨已经太纯熟了。
其次，拍时代。娄烨不会像《地久天长》那样，擦着一整条时代的边悄摸前进，他从来都是选一个特定时代，老老实实地呈现人物状态，最后反应时代特征。
最后，类型化。娄烨就更早了。这回做得比《浮城谜事》要好。本质上是一部黑色电影，反应的是改革开放（这是娄烨自己说的），要我觉得，就是89后，人们在精神追求彻底沦丧后，全民低头看钱，所必然带来的社会乱象。
借陈冠希之口，说出：所有事情都会过去，被忘记，包括我，你也一样。
娄烨要做的事，恰是这句话的反义。电影从来都是叫人们不要忘记的。",-2,-2,-2,-2,1
是娄烨在不能提之后最具野心、对现实最为关切的作品，不确定这个版本和他心中的理想有多大差距，但摄影剪辑配乐依旧是骇人心魄，披着悬疑惊悚的外衣，终究还是落脚于人性的亲密疏离。经历过的，就算十年也不过浮光掠影，正在经历的，就算一分一秒也痛在人心。中港台的命运牵绊，谁是风谁是云谁又是雨，你们相互好奇又相互嫌弃，你们互相依存又互相厌恶，抽丝剥茧又彼此缠绕，剪不断也逃不过。,-2,-2,-2,1,1
大爱！惊人的开场一下子把人带到混乱城中村的骚动气氛之中，破碎的剪辑、短暂的镜头奠定全片的紧张基调，井宝在被设局时的无力感逐步加深喷薄而出，该类型的地方够类型，该抒情的地方也自然，解谜够水准，晃动我能适应，城市发展、官商秘辛与个人命运的联结是克制、留白而有余味的。冠希老师查片中的艳照门让人觉得娄烨也是会玩的。bug在于高潮的决战戏份剪得莫名其妙，太快太随意了。想搞清楚在剪辑上本片到底存不存在传闻所说的分歧？另外，我觉得井宝演得真的很稳，看好。,-2,-2,1,-2,1
#69thBerlinale# 全景。柏林龙标版。速度感真是一流，好像高速飙车到时速两百公里的感觉，全片一直高速行进几乎连个气口都没留下。拆迁大乱斗那场戏真是精彩，无人机视角的用法堪称一绝。当然还是娄公子招牌式的手持镜头，风格强烈到随便一个空镜都能清晰辨认出他的风格。弱光环境下影像捕捉得极为精细，也算是近年来的最高水平。各种“黑灯瞎火”室内室外近景运动镜头！不禁担心国内影院的放映质量……影片剪辑也是让人眼花缭乱，闪回时间线神出鬼没，必须调动全部注意力才能跟上不断前后跳跃的时间线。坑主要还是出现在剧作上，临近结尾时，把拆迁大乱斗又完整重现了一遍实属多余，加上片中人物的剧作功能性太强，太过奇情以至于削弱了现实感。可以归在科斯塔-加夫拉斯和弗朗西斯科·罗西这一路政治电影的脉络之中，当然比[浮城谜事]要猛得太多了。,-2,-1,-2,1,-1
剪辑如任意的风，镜头如诗意的雨，故事如随意的云。剪辑风中有朵镜头雨做的故事云。美中不足是删减，删减是删减者的问题，不是导演的问题，导演没问题。对艺术作品胡乱动手脚的人，就是艺术的敌人，是跗骨之蛆，人人得而唾骂之。,-2,1,-2,1,1
"刨除一切外在因素不谈，公映版风雨云依旧是一部文本完整自洽、视听水平奇高、观感令人振奋，至少可以排进年度华语前五的工艺杰作。它继承了可以上溯至法国新浪潮时期的手法和精神，以手持、跳切和非线性剪辑，营造出了一个充满情感冲动、联系陆港台三地的感性氛围，与那些精致却空洞的无病呻吟割席分坐。大概也只有这样的作品能让人依稀回想起，到底什么才是真正的“电影”。
正如娄烨导演自己所说，他的电影一点也不可怕，因为对他而言，制度和时代从来都只是人及其情感的一层层伪装和外衣，只有人本身才是极其具象的爱恨情仇的战场。哪怕几经删改，理念是不可能被妨碍和阉割的，顶多划破几件“衣服”。其中包裹的最简单、最纯粹，甚至黑暗到有点可爱的人性，永远禁得起时间的淬炼和淘洗。",-2,-2,-2,-2,1
娄烨最具野心和规模的作品，即使删减，完成度仍然很高，聚焦两岸三地站在改革开放浪潮峰尖的城市，全片依旧浸没在欲望和死亡中，但对官商勾结、强拆、精神病院与家暴等主题的探讨亦毫不含糊，时代洪流与复杂人性尽蕴其间。一贯的手持摄影和零碎剪辑突出了混乱与无常的气息，多线交叉叙事则强化了悬疑性，更彰显出回忆与现实、命运与偶然交相浑融的绵延感。城中村冲突与打斗+连环车祸这两场戏的调度令人叹服。影片细节精致，片中连阿云唱的插曲《一场游戏一场梦》同时充当片尾曲，与角色的悲剧命运及情感纠葛极为契合。每位角色都被演绎得令人信服，除了杨家栋，所有人都有罪，所有人亦都是无辜的，身不由己地走向毁灭。或许，剧情上确有狗血之处，但现实却往往有过之而无不及，娄烨便是如此以高度风格化的电影语言，把捉了时代与人性的命脉。（9.0/10）,1,1,1,1,1
5.5.高开低走，开场那场戏确实挺好，但是后续并没有足够的力量支撑，故事比天涯帖子还狗血，也可以当做娄烨解构之后的黑色电影故事，但是悬疑没有保持悬念，擅长的情感表现也有点不行，剪辑叙事有点任性，现实描绘也隔靴搔痒，不及魔幻现实的十分之一，夸大到记录时代更是过分了。之前还挺喜欢娄烨的我，这次真的挺失望的。,-2,-1,-2,-2,-1
预期过高了，冼村事件只是一个开场背景，不是真实的凶杀故事发生地；口播新闻的质感太假，一个富商的回归哪里有地方新闻这么报道？加上剪辑跳步，导致一直在出戏。,-2,-2,-2,-2,-1
勉强及格的娄烨电影。手持摄影和开头一段比较精彩。但（与删减无关的部分）：凌乱及逻辑模糊的闪回、破碎的剪辑、最关键部分总要依靠电视新闻的叙事、悬念过早揭晓引致的崩塌的张力及部分表演（那场狗血的抢方向盘戏……）,-2,-1,-1,1,-1
【C+】娄烨用他的手持拍出了完全不一样的类型片，调度水平惊人，而琐碎的写实风格和也很好压住了情节的狗血。但故事真的不行，悬疑性在查案线被人物关系打散后几乎消失殆尽，人物本身又难以引起共情，浪费了一次上佳的导演发挥。,-2,-1,-1,-2,1
冼村更多地只是一个故事背景，大部分时间并没有在拍城中村。作为商业性很强的犯罪悬疑片，悬疑元素也不算出色，甚至有些地方不合逻辑，二流水平就到顶了。但在娄烨的镜头之下，观众能看到一个非常真实的广州，而这一点是绝大部分国产悬疑片都做不到的。强拆就在冼村，连环车祸就在广园路，就连精神病院也不是摄影棚里搭出来的。航拍非常震撼，手持镜头是真的能晃晕银幕前的观众。娄烨还拍出了最血腥的家暴，借助权力的包庇与合谋，唐奕杰能在众目睽睽之下指鹿为马，林慧亲手拿起剪子时更为残忍与令人绝望。片尾那句“城中村问题已得到妥善解决”的确很荒唐，但杨家栋从未停止追问真相，他能揭开一层又一层谎言，凭什么我们要认定娄烨会止步于此呢？点映结束后光线的宣发坦诚，在临上映时再次妥协，从时长上应当能证明这一点。我们应该要珍惜娄烨。,-2,-1,-2,1,1
这摄影，剪辑，音乐，这演员，风格化到了某种极致，套着黑色电影的外壳，气息很迷人，1989-2013，24年间，爱与欲，财富与名利，铸就与坍塌，在两岸三地，两男两女之间，在血光和火光中灰飞烟灭，娄烨的电影一直在拍城市的面貌，一群群困于肉身的失魂落魄的人，一直用晃荡不安的影像强调欲望与焦灼，经常有突如其来的死亡，猝不及防的自虐，这部再次升华，结尾的花絮虽然像mv，但很有意思，这才是一个时代的缩影。演员方面，最大的惊艳是张颂文，众所周知官员是很难演的，尤其是公、私两面性的官员，发挥空间有限，分寸感、难捏必须到位，不然会流于脸谱化，张颂文是《我不是潘金莲》一群男配之后，演官员最好的了。,-2,-2,1,1,1
其实是时代版的《浮城谜事》，故事很像，娄烨再次关注到了当代社会“权威的分享和排斥之间的矛盾”，尤其是本片的人物关系非常像前者，所有冲突和事端都由割舍不开的关系引发。只是本片跨度20年，用发展的眼光审视矛盾和关系变化，还有一名伸张正义的警察，已经很正能量了，但还是逃不过删改，不过仍满足了我对娄烨的期待。碎片剪辑、迷幻镜头、阴霾风格、晦涩隐喻，最喜欢的就是非线性叙事，格外迷人，也是比“浮城谜事”高明之处。井柏然真不错，陈冠希被删的仅剩下一双手。。。,-2,1,1,1,1
我并非要为审查这种罪恶的制度辩护，但明知自己是戴着枷锁与镣铐的舞者，又何必总是做出那番欲说还休的姿态惹人同情？另外，娄烨在技术和结构上下了血本，镜头与剪辑呈现出颠簸的流动感依然令人着迷，以黑色电影表皮去遮挡真实意图是野心同时亦是自我保护，但高度符号化的角色却让本来宏大的意图显得危如累卵不堪一击。,-2,-2,-1,1,1
案中案中案，这次的娄公子故事讲得行云流水、一气呵成！酒吧舞厅里的男男女女交织成了一张迷离网，爱过、醉过、哭过、吐过、歇斯底里过、一场游戏一场梦过……回到那晚，火光照亮脸庞，三人的内心纠缠，不知何去何从……连阿云，她是片名；她是案件缘起；她是《苏州河》里美美的致敬。许多有记忆点的精彩桥段，以及演员集体都贡献了迄今为止表演生涯里的最佳，这效果，猛！,-2,1,1,-2,1
娄烨孜孜不倦地为时代的零余者们做传，时光在他们身上留下深深的印记，以至于在时空之外的一切都变得模糊了，同样在那略显“狗血”的儿女情长的俗套故事中，我们在去纠结那些爱恨情仇的因果报应的同时不得不去面对一种无力感，“记录时代”才是最终所指，而所有人都是这场游戏的参与者，在KTV包房里、在豪华别墅中、在破败的城中村废墟上、在霓虹闪烁的孤独的夜，荒诞的存在、疯狂的欲望，抹去结尾那解释性的字幕，杨家栋走向小诺，年轻一代是否会重演曾经的宿命？在人潮人海之中他们能否成为彼此依偎的存在？但正如那壮观的大俯拍镜头所展示的那样，这个世界早就有了它的分化和秩序，只不过在浓雾之中我们都迷失了，误以为自己能掌控命运，但最终也只是在噩梦中醒来，家栋父亲瘫痪以及林慧让家栋离开几场戏非常迷幻、凄美,-2,-1,-2,-2,1
"
    
1.有些场的调度能力到了巅峰状态了。 特别是开场的拆迁冲突戏和中间的警探追查秘书系，不用一句台词，印象派式的手持勾勒出了全场氛围。
2.故事围绕官商勾结，官、商、警三方的角力与纠缠，剧本信息量大且扎实，并且在人物黑暗面挖掘很深，没有刻板之感。一则广州的“热带往事”
3.众人所说故事到最后反转的太直白和某些手持太晃的情况着实存在，并且还有剪辑素材有些明显调色有偏差，打斗戏素材不够，太大量的新闻旁白等缺点。
4.一句话：依旧娄烨，依旧生猛。",-2,1,1,-1,1
剧本过于平庸，技术优秀。一部很娄烨的电影。潮湿、烟雨蒙蒙、二男一女同框、纹身、秦昊、郝蕾一样的女演员......营造的气氛有点三峡好人＋敦刻尔克。风中有朵雨做的云，一场游戏一场梦，逡巡其间的是脆弱不安的生命。拆迁、广州、城中村、官商勾结、粤方言与普通话间的权力关系、中国大陆-香港-台湾三地串联，象征的是资本之网紧紧相连，共生共灭，用血腥排除了所有反对的他者。娄烨确实观照了当下的环境，也几乎宣布了历史的终结，但是他暗示的“破灭的理想”究竟是什么？这样的理想是怎样的理想？娄烨自身仿佛还无法确定，这就是为什么，他的电影总是被雾气笼罩，无法看清远方（失明），人物的命运漂泊不定，摄影机与观众间也越来越疏离。,-2,-1,-2,-2,1
摄影音乐非常好，剪辑见仁见智，情绪和气氛很对。然则，充满《故事会》气质的情节主线和一群苍白虚假的人物，让整个故事变得完全不可信。我很怀疑五分钟删减能否挽救整个崩塌的剧本，让它不要呈现乡下老太八卦慈禧墙上挂两只烧鸡的气质。民间想象中的贪官、奸商和情妇，不管用上多么成熟精美的电影技法，要指望它来记录某个时代，未免太一厢情愿。社会题材的力度被个人主义的爱恨情仇趣味消解到庸俗猎奇，可惜了城中村这个巨幅背景板。,-1,-1,-1,1,1
不好意思，中途看睡着了，电视电影的手法，虽然有泰国、韩国、美国电影人介入，电影感还是没出来，可以想象一下，如果是罗马尼亚、俄罗斯电影人拍类似故事，会怎么拍。当然优点是演员出色，生活细节还原到位，但是3小时还是太拖沓了，单一场景停留太长，闪回次数太多太频繁，完全可以剪到2小时，更凝练，更简洁一些，叙述方式上，也不要一直笨拙地插叙，变成干干净净的正叙，可能会更有力道。,-2,-1,1,-2,1
不光是煽情了，调度也很厉害。唯一问题是有些烂尾，可能是作者狠不下心。要金熊。,-2,-1,-2,-2,1
#69thBerlinale# 主竞赛。王小帅的野心史诗之作，主题是“时间”，以及“人与时代的关系”，故事横跨改革开放四十年，把国企改制后工人命运，与计划生育、失独家庭两个沉重的主题融合在家庭情节剧当中，3个小时的篇幅确乎对于“时间”的再现有一定程度的必要。影片的美术和服装非常用心，对年代感有着极好的还原。国际团队包括韩国摄影加泰国剪辑，有很多强化纵深感、精心调度的长镜头，时间线上则使用了比较复杂的非线性结构，（尤其对外国观众）有一定程度的理解难度。王景春和艾丽娅贡献了令人难忘的表演，尤其王景春塑造的这个隐忍沉默的工人+中国式丈夫/父亲的形象十分细腻精准。影片的国企部分在包头（包钢）拍摄，没有使用方言是一个很大的遗憾；加上结尾的一定程度的和解或者抚慰，着实是有些勉强。,1,-1,1,1,1
拍成剧更适合些，几度观感跳跃到《都挺好》，国人在苦难面前最本能的反应是“啊都还挺好！”，这是对现实最无力也是最愤怒的抗议，在裹挟着历史洪流的身不由己中，所有个体的悲剧都烙刻有时代的印记，无人可逃历史迷阵的网罗。时间线跳跃粗暴，虽对于理解并无困难，但这般刻意错乱的时间轴或转场可做得更精致些，甚而可加深现今存有的些许悬疑感。催泪指数高，正如其工整镜头，煽情的层次过于规整（即能预测的苦情点），圆融结局掩盖了深层的悲哀。故事题材讨巧，唤起国人缅怀时代气息的共情。,1,-1,-2,-2,-1
"3.5  王小帅这次改用直白的双线情节剧，拍出了第六代的《活着》。几组人物的悲喜随着时空切换所带来的情节点流动，共同刻画出改革开放后被政策流变(计划生育、下岗潮)所深深毒害的一代群像。这既是人物本身自然发展所具的，同时也是影片对社会结构进行解构的过程——幸福的家庭也许能享受到改革开放所带来的福利，但不幸者的权利与发展需求，会一点点被时代抛下。
不过，整体而言还是有些失望。镜头语言与情节内容虽说高度自洽，但同时也缺乏更深一步的可能，有很大的局限。泪点也没想象中多，不过杜江坦白那段的确给我一种万箭穿心的暴击感。其实从回乡开始脑仁就特疼，三个钟头还是太冗长了。",-2,1,-2,1,-1
不打一星简直对不起自己熬这三小时。我爸我妈我姨讲他们同事、同学及其子女的悲惨经历（有的悲惨到在我青春期都不敢告诉我）都比这动人！谈感情，连贾樟柯都不如！,-2,-2,-2,-2,-1
2.0 / 删改版 / 几乎是把《活着》和《江湖儿女》的缺点都提炼了出来做了个加长放大版本。假如说开头对苦难的远观构建了一种审慎的距离感，那么之后影片的空间就愈发沦陷于平面信息组装的逻辑。除了稍显生命力的手持长镜之外，太多镜头将人的联结挤压到最“恰当”最逼仄的角落，太多剪辑将一场戏的延续性斩断。文本上踩点给分配乐定点轰炸的时空交错则马尾串豆腐一般力图洞穿我的大脑，开启线性的高精度机械叠加却疏于情感核心的构建。在如此视听与剧作架构下，任何自在的情境其实都不存在了，演员必须也只能成为全片的灵魂。,-2,-1,1,-1,-1
现代语境下的伤痕文学，揭示了计划生育带来的长期影响，用“当下”的侧笔去描绘“过去”，在时间的长河里治愈和淡化。结构和剪辑的方式很准确，跟着情绪点去剪辑时间切点，让过去与当下呼应和相通，最准确的是能够保持情绪的连贯性。很多地方只给出了关键信息，让观众去拼凑全貌。但是拍的还是很电视剧年代戏的质感，这个体量也更适合拍成剧。,-2,1,-2,-2,1
故事好，剧作却差了些，好几个支线处理的都很粗糙，且整体电视剧感太强。二老的表现是名副其实的影帝影后，王源的那条故事线有些硬加的嫌疑。李海燕老了以后哼唱的那首「我们的生活充满阳光」正是当年宣传计划生育的主旋律影片「甜蜜的事业」的插曲。而计划生育几十年，到现在就这么一部片，真是悲哀,-2,1,1,-2,-1
身体的一部分始终浸泡在电影里。音乐使用极为节制，在某个点上嘎然而止，赞。摄影完美再现中国的样貌，强大的调度与表演、美术以及情节铺陈无缝衔接。尤为喜欢这个结尾，王小帅首次在影片中展现出他对角色巨大的悲悯以及他对生活、对社会、对政治的态度转变。剪辑是阿彼察邦御用。声音设计和美术保留老班底。神级组合。演员更是大神级组合，王景春出神入化，艾丽娅、徐程、齐溪几位老戏骨，加上新生代杜江、王源，特别是咏梅作为女一实现了我心目中最完美的中国女性形象。大爱此片。,-2,-2,1,1,1
演技肯定，但演员不是电影的灵魂，导演才是，而王小帅有点鸡贼，从选题去讨好各种西方人权问题上看，这并不是才华，是鸡贼。剪辑有点乱了，然后情绪铺垫太多，也补偿太多。,-1,-2,1,-2,-1
由計劃生育引發的倫理劇，電影由兩個孩子開場製造懸念，唯一集中的主線是兩個孩子和兩個家庭引發的掙扎，但電影卻用養子戲及齊溪與王景春的情感戲打亂了主線，整個敘事很散，加上交叉剪輯，更顯混亂。除此之外也堆砌了太多諸如嚴打、下崗的議題，和戲劇其實沒什麼關係，都是廢戲，3個小時確實so long。,-2,-1,-2,-2,-1
从院线版观感来说，剪辑太差。前半部分三星半，后半部分一星，最大败笔是成年浩浩解释的台词太多，废戏更是不胜枚举。王小帅在用电视剧的内核拍电影，假借计划生育的痛，投机取巧把责任推给电影逻辑上的无解。所有的表演都是成立的，但从情绪上来说又都是抽离坠着的，到最后也没真的放下。角色塑造唯一饱和的就是海燕，神志不清是她的人性，可她的可悲行为和台词，其实是被洗脑过的机器符号。人类明面上怪罪自己，实际上都在推卸罪恶。电影好感靠的是观众对生活的体悟，而非共鸣，因此剧作只能给予真相，是掩埋在黑暗中的浮萍。生活真会开玩笑，我们身处不把人当人的时代，却依然要对敢于将人性久咳成顽疾的作品表示理解。中国人的酸甜苦辣，无论喧嚣还是宁静，都是掩埋在尘埃里的。稍一扬起，落不下去的也被苦难的水活成稀泥，终于也将随时间风干遗忘。,-2,-1,-1,-2,-1
家庭线索，社会变迁，依旧是以小见大的惯常中国现实主义电影美学。对父母辈个体命运沉浮的表现，有效地牵动观众情绪，激发移情和共鸣。剪辑得比较清楚，时代的跳转和叙事连贯。虽然催泪，但不狗血，人物逻辑能够自行成立。,-2,1,1,-2,1
给演员加分吧，但整体确实不太可以，人物情感描绘薄弱，很难有强烈的代入感，尤其母亲形象真的值得更多的刻画！剪辑有些自作聪明了。另外安排一个年轻女孩用自己的身体对抗一孩政策这种对女权的深刻误解我要表示强烈抗议,-2,-2,-1,-2,-1
王景春和咏梅这两张悲苦的脸，是中国无数被社会按在地上摩擦的平凡人的标准日常表情，正如片中刘耀军形容他与王丽云夫妻生活状态时所说，“我们都只是在为对方活着”。影片其实是在代替那个时代向这些人致敬，为他们所默默承受的由计划生育、严打、下岗等痛苦经历构成的苦难历程，而他们除了选择宽恕和遗忘，别无他途。三个小时的时长，并没有觉得很长，多时空叙事的剪辑点找得很好，让我始终能保持随剧情和人物下潜的状态。,1,-2,-2,-2,1
"我们的人民活得太辛苦了，不靠烟、酒、饺子怎么能撑得下来。
#电影拍得很克制，演员、剪辑都很棒（不过刘芮麟凭什么就不能得到一个正脸？）。但还是偏文艺了（这文艺很美好）。现实生活真正遭受重大变故不会那么沉默，而是喧闹，没有任何实质内容的废话你来我往，就靠这些废话又活过了一天。我们的长辈大多缺乏与沉默相处的能力。#",-2,-2,1,-2,1
这种电影粉丝是咋好意思吹出口的 特效差  剧情不行 演员的演技差 李沁也发挥的一般 电影用配音也是醉了 上海堡垒比这个强,-2,-1,-1,-2,-1
垃圾，被骗进电影院，特效一股巴啦啦小魔仙画风，明明是仙侠，一点也不仙气飘飘，都跟乞丐似的，包括李沁看起来也老态，碧瑶就不用说了，差了赵丽颖一百条街，就这还开第二部呢，搞笑呢吧，呕，竟然还有吻戏，醉了,-2,-2,-1,-2,-1
电影讲述的是两个人的故事，其实却是所有人的故事。精妙的镜头设计塑造出来的是一种欲言又止的彷徨情绪，温婉忧伤的主题音乐配上节奏明显的弦音给观众带来的是发自内心的忐忑不安，如此的复杂情感一直贯穿始终。如若彼日不同，又会怎样，就像两位主人公，我们一生都在思考彷徨。,-2,-2,-2,1,1
看了前三集，基本符合预期。没看过原著，但从氛围的营造和场景的还原，感觉应该也会符合原著粉的期望。主要周迅的身上确实有一种迷人的吸引力，青樱这个人物从一出场就背负了太多的包袱，姑母陈冲反复向她强调的家族荣光，皇帝霍建华对她的绵绵情意，这些本该是人世间最美好的东西却成为了她一生负重前行的枷锁，而周迅的表演令你很快走进这个人物，并能够为她的喜怒悲欢感同身受。朋友说前面的故事有多甜蜜，后面的故事就有多心塞，董洁童瑶胡可辛芷蕾等一众嫔妃已经各怀鬼胎，还有大boss甄嬛邬君梅在那里不停设置障碍，已经可以猜想到后面青樱的路有多难走。至于服化道那些，就不多提了，片花有目共睹，单说乾隆登基那一段，就是我近年来印象中古装剧最气派的场景之一，希望后面的84集对得起我们的这份期待。,-2,-2,1,1,1
不喜欢导演自以为是的卖弄金庸和故作聪明的拿个隼来装神弄鬼，更不喜欢片中女性的角色以及那首恶心的插曲，剪辑欠流畅，想讲的太多反而不知在讲什么。演员张翠山很棒，棒在他自己的脸上。,-2,-2,-1,-2,-1
片子不行，当中就想走了，但是位置靠中间考虑中途走影响别人，熬完一小时。就两条主线也没说明白，鸡零碎打的这里切一“诗意的童趣”的幻想镜头，那里搞几个自以为幽默讽刺的段子，或者忽然就来几个不能更浅显且意义不明的色欲镜头，虚实互套更是完全没章法的。剪辑真的可以压缩起码半小时的。导演如果专门以这种杂货铺子表现手法为得意的话，感觉以后也没上升空间的。,-2,-1,-2,-2,-1
东京电影节看的，还不错，河南农村的绝望氛围描写的很贴切，但是节奏太慢，剧本太散，少了一股气。,-2,-1,-2,-2,1
真的挺搞笑的 一场什么都不合格的闹剧 剧情和讲故事的方式我不敢评论 但技术层面的东西如果你做不好你有什么信心花投资人的钱 第一次觉得我导都能比这个好五倍 最后还有主创见面 甚至想问他们为什么拍得这么烂,-2,-2,-2,-2,-1
故事其实挺有意思的，借武校当成一个小社会，而且一些隐喻和象征也不错。但好像“整体感”出了问题，好像故事，拍法和一些呈现方式上都各有一种“不搭”感，如果能再往 虚 了走，可能反而更好，让我想起FIT那个片。一些小幽默在里头，也不搭调，甚至有点显LOW。整体上，最大感觉是有点可惜。,-2,1,-2,-2,-1
可以啊，比我想像得好得多得多得多，非常冷笑话版第五代乡村教师片了哈哈哈！河南农村那种氛围表现特别好，对外地务工「孤儿」和河南武校有社会观察，但说文艺又不够总要插些荒诞和网大味道的东西，但是冷笑话倒确实有点幽默，尤其致敬四百击、一代宗师等的段落特别好玩。感情线略微媚俗，软色情片段很见功力。我一个哥们参演了，演得还真不错，非常本色哈哈哈。,-2,-2,1,-2,1
整体观感还是不错的，前半段一些冷笑话感觉影响了叙事节奏，导致中间一度时间想看表...符号的罗列真的很电影学院，truth这些梗说不上不好，但真的过于明显也出戏。总的来说还是不错的，关于集权和反智这些内容做的很好,-2,-1,-2,-2,1
选角非常棒，典型的有佳句无佳章，明明那么好的想法呈现成现在这个结果有点可惜,-2,-2,1,-2,-1
比起剧本，很多幽微闪光的东西佚失了，其实还是一样的故事和差不多的细节，但明确清晰的影像没有了暧昧的想象空间，朦胧的诗意也变得僵硬和散漫，没有了读剧本时的惊喜和畅快，导演尚显生疏，又或许这是个更适合用文字来保存的故事。,-2,-2,-2,-2,-1
拍的什么这是，电影学院毕业的不至于是这个水平。散乱，生硬，拼凑，特别网大质感。,-2,-1,-2,-2,-1
从啤酒、烤串到家庭、职场、艺术再到孩子教育、老人压力，《来电狂响》借了原版的框架填入了我们自己的中国式情绪，改编的刚刚好，喜剧和戏剧融合在一起比原版多了很多趣味。当然最喜欢的是新加入的“城市人”群像部分，直戳泪点，说真的，看了一部喜剧，我却哭了五次。,-2,-2,-2,-2,1
这是最不好的那种改编方式。因为原作实在太惊艳也太扎实，所以这样的改编无论如何都能徒留一点像样的框架，再有几个有演技的演员，多多少少能撑得起场面，这会糊弄着普通观众觉得还可以，会混淆判断力，实际上真的挺糟糕的。这样的故事就是冲着拷问人性暗礁去的，一刀扎下去再拧几下，而现在这版从深度上看彻底抹平了一切，不敢真的捅进那一刀，又不得不把刀拿起来比划，十分尴尬，导致故事始终在家长里短的表层打转，而从技术上看，剪辑和节奏都非常奇怪，人物情绪的过渡缺乏过程。结尾的刻意提亮如果是因为避开审查可以理解，但损伤实在太大了。整体下来就是温吞水。当年改编的那部《十二公民》比这部就好多的，同样涉及现实社会问题，甚至还拷问了历史伤痕，同样结尾提亮，但深度和锐度都远超于此。如果环境不能允许拷问人性深处的幽暗，不如不做。,-2,-1,-1,-2,-1
