content,主题,故事,人物,影像,效果
3.2星。俞&邓获颁影坛新一言难尽组合。1.最大优点，利用老歌营造年代感，简单实用，《渴望》《亚洲雄风》《当年情》98洪水等。老歌用太多，旁白也太多。2.剧本有大问题，不接地气说教味十足，主角大道理狂。恨不得所有配角都是恶人，恨不得所有苦难都加在父子身上。3.为戏剧效果不顾基本故事逻辑，教导主任被妖魔化，孩子又脏又伤进教室，他居然不闻不问直接继续发自己的火？揪着大桥问题不依不饶的一堆邻居是有多闲？4.作文脑补部分有趣，但，老师给作文要么0分要么满分的处理，编剧能否先问问一般的老师，0分作文出现的概率多大？5.“爸爸也是第一次当爸爸”应该来自《请回答1988》吧？显然1988效果更好。6.要维护好演员的身份，有时候真就得保护好自己的羽毛，少上些综艺，少些八卦，这话不止针对邓超，对任素汐亦适用。,-2,-1,-1,-2,-1
"  很荣幸作为一名工作人员参与到《银河补习班》路演的第一站当中。虽然超哥没来（作为一粒炒米真的是有点遗憾），但是超哥的三年级作品真的很棒很棒！一改前两部作品的逗比风格，直面探讨教育问题，没有一昧的说教，拍得分外温情和感人还有interesting。
  很喜欢片中的一句话：“人生就像射箭，梦想就像箭靶子。如果连箭靶子都找不到的话，你每天拉弓有什么意义？” 
  最后， 祝《银河补习班》票房大卖！同时，很期待超哥的四年级作品，祝超哥早日金马封帝！",-2,-2,-2,-2,1
没有比由8090记忆中的金曲更容带入场景的(虽然有些麻木了)，不过你会被邓超的父亲打动，俞白眉回归擅长的领域之后就是要造一个理想主义的神出来让我流眼泪，那些童年记忆中的遗憾不服气奔涌而来，而且再次让我在电影院里反思现下的自己。邓超的片尾曲太好听了!,-2,-2,-2,-2,1
点映。堆满鸡汤和煽情，努力营造的父子情深浮于表面没感染力，想探讨教育体制又浅尝辄止。角色行为动机牵强，多处念白表演明显，用几首金曲串烧以表年代回忆插得又非常尬，太多刻意了。,-1,-2,-1,-2,-1
从《分手大师》到《恶棍天使》，邓超&俞白眉的组合似乎就成了烂片的代名词，但《银河补习班》却带来了惊喜！内容和立意并不创新，描写屌丝父子逆袭、素质教育VS应试教育的影视作品多如牛毛，可它却带来了不一样的效果。电影拍出了韩寒的味道，笑点自然而不低俗，金句富有哲理而实在，数个场景和对白仿佛带我们回到了《乘风破浪》和《飞驰人生》之中，笑中有泪；电影也有《长江七号》与《我不是潘金莲》的影子，引发了众多反思和共鸣，更牵出了不少社会的阴暗面和人性的丑恶。再加上时代的情怀和关键细节位的前后呼应恰到好处，看得是津津有味。当然，不足也较明显，结局太彰显正能量，部分细节过于理想化，某些剧情的走势也较造作和狗血，选歌甚至还不如《港囧》……不过总体而言还是一部相当不错而又有教育与现实意义的电影，适合一家大小一起观看。,1,-1,-2,-2,1
"很好哭的一部电影。
泪点和笑点一样自然，
成长，势必伴随着汗水，泪水和欢笑。
90年代的回忆，岁月痕迹。
中间时，父亲对儿子说，爸爸是第一次做爸爸，会犯错，对不起。
结束时，儿子对父亲说，儿子是第一次做儿子，对不起。
我想对这个世界说，我也是第一次做人，多多包涵呀[作揖][作揖]
春夏秋冬，这个世界很美丽。
酸甜苦辣，这个人生很美好。
时光酿造，百感入味，我想做一个引子",-2,-2,-2,-2,1
这部电影是有能量，有温度的。邓超曾经说过：“电影在关灯之后特别像一个仪式，你都不知道你和世界上哪个角落的人来了一次隔空的握手和拥抱。”希望更多的人能通过《银河补习班》得到更多的握手和拥抱。,-2,-2,-2,-2,1
科学有民科，教育或许也有民学。片中邓超饰演的父亲为了反驳主流观念里的教育据理力争，可最终影片中的解决方式却是用鸡汤与煽情糊弄过去。年代感基本为零，全靠金曲串烧和新闻事件作为拼贴画串联。也是因为对时间跨度上的掌控能力不够，剪辑上的瑕疵也很明显。与应试教育这一主题不停穿插的，是航天事业，或许还有满满的求生欲。作为演员的邓超，是值得肯定的。但做导演，是一件需要天分和资质的事。,-2,-1,1,-2,-1
片子的问题确实不少，时间线跨度大导致剧情很多地方衔接不流畅，很多情节说不通（比如逃学看航展），有些配角就是为了搞笑，没什么作用，有些台词说教味也很浓，但是这部电影我看到了主创足够的真诚，他们为我们展现了父子亲情，几处地方直接击穿了泪点，他们借马皓文和阎主任的赌约去探讨教育，家庭教育和学校教育的作用，应试教育的利弊，我们需要一个什么样的教育？一味地上补习班冲击清华北大么？这点我也很感激我父亲，没有强迫过我考高分，让我去找自己的兴趣点，可能很多友邻的评价都不会好，但是我还是想推荐一下，可能会有自己的影子。配乐上有不少经典老歌，白宇太空营救那场戏的配乐紧张到爆，而且表演上没有前两部那种尴尬，演技基本在线，笑点穿插上有时候有些突兀，不过比邓俞组合前两部电影好太多了。给个鼓励分。（8.5/10）,-2,-1,1,-2,1
零星。在演员的专业素养上，邓超一直是令人尊敬的，即便因为综艺节目被很多人戴上有色眼镜，我依旧认为他在表演上可以做得很出色。然而在导演这条路上，并不是心诚就会灵。那些对于教育方式的良性探讨、父子间的情感羁绊，被一首首强塞硬套的90年代金曲毁得一干二净。个人延伸到社会体系的判断、解构呈现，变成了演员到导演工作属性上的巨大鸿沟。,-2,-2,1,-2,-1
"一出“中国式圣父”的纯自我感动。
碎片的叙事配合省事的老歌BGM用符号化的人物通过故意的戏剧冲突扔你一脸春晚小品级别的煽情。
人物单薄的像飞船特效一样假，所以呈现出的感动也就充满了算计。",-2,-1,-1,-2,-1
很可惜，绝好的题材，本有可能成为又一个《我不是药神》的，却被拍成了一部爱国主义鸡汤片，如果换了是陈可辛来拍，怕是有机会封神的。,1,-2,-2,-2,-1
剧本就不多说了，摄影美术剪辑表演都是灾难。所有道具包括航天器都带着低廉的塑料质感。画面质感也丝毫不能凸显不同的年代感，于是只能用金曲+XXXX年字幕卡来表现。对话戏剪辑混乱，刚上天之后白宇在航天器内爽朗一笑这个动作剪成了至少五个镜头，然而下一秒相安无事？？决定一部作品是否合格的一个关键因素是群演是否让人出戏，看看这里面那些群演工人都是一副赶紧结束的姿态。也没管那么多，关键时候就用Hans Zimmer的配乐煽情呗。本片是近几年“国产大片”里技术方面最不走心的那一批。,-2,-2,-1,-1,-1
对应试教育的聚焦思考，成为了《银河补习班》的现实主义之笔，但遗憾的是邓超在这部自导自演的电影中，既没能成功的去塑造一个真正的父亲，也没能对应试教育以真正的审视，而脸谱化的人物，刻意制造的煽情，都使电影创作的只是一个自诩手握真理，品格崇高，预以绽放万丈光芒的神。,1,-2,-1,-2,-1
太差了 节奏 剪辑还是立意都让人失望。宇航员对话时一个笑容切了四次 太零碎了。另外 电影表面上是讲新式教育 然而这个爸爸行万里路长见识的解放天性教育却是为了应对考进年级前十 矛盾又可笑 这脱离课本的方法不管是那个年代还是当今甚至是没受应试教育荼毒的外国都太超前了。再说了 好学校里从年级垫底考到前十 要么孩子本来就聪明要么死读书。电影好几次强行煽情也是尴尬 一是淹水二是小树林被打三是揭露疯子身份等 这几个片段从实质上根本就是割裂“教育”这个立意 脱离主题独立出来强行让人哭 只觉得有点滑稽。顺便问下 宇航员这个剧情是有什么意义吗 又烧经费又累赘 特效又不好 看得真累。其实邓超不差 眼睛里有戏 只是俞白眉真的太坑了 希望邓超早日脱离他的魔掌吧。,-1,-2,1,-2,-1
（重要的事先说：能不能不要再消费张国荣了！）终于知道为什么在这个暑期档纷纷被撤档，本片可以活下来，根本就是《改革春风流行金曲联唱》+《流浪地球前传》！根正苗红，还有吴京！电影很笨拙，剧本很失败，硬叙事、硬煽情、硬鸡汤、硬说教，不接地气，角色脸谱化，空洞的叙事内核使每个演员都很尬，变成了情绪式表达，节奏太拖沓，废章多且重点散，笑点泪点铺设较乱。这已经是邓超和俞白眉第三次合作导演了，可是两人在合作以及自己分工上都没有太大的进步，依旧渗透着不知道从哪来的自恋。俞白眉到底有什么闪光点，让邓超这么迷信他！年度烂片谈不上，但是年度最会伪装的烂片一定是TOP1了！,-2,-1,-1,-2,-1
"147分钟对于这个题材来说，有点略显拖沓了，有几场戏是删掉也可以成立的。表演方面，任素汐演的夸张了，演小高老师的王西也太像郑爽了吧，关注后续发展。扮演中学时代的儿子小伙子挺自然的。
寂寞叔的配乐一般水准，有些配乐的不克制就像生硬的搞笑桥段和意识形态宣教一样令人生厌。
总得来说没有完全垮掉吧，可以看一看。",-2,-2,-1,-2,-1
“你有两个爸爸，怕什么？”呵呵，在这个“拼爹”年代，其实不该这么煽情的，邓超的表演没的说，入情入心。可惜毕竟是一个主题先行的国产大片，主打父子感情牌+批评僵化的教育体制，顺带沿袭了《流浪地球》的大国科幻情怀，年代符号成为生硬的点缀，怀旧金曲大串烧有些突兀。可是能够做到这些也已经不错了，邓超说出了不少金句，“假如没有找准靶子，整天练习拉弓有什么用。”ps Hans Zimmer参与了电影配乐，意外惊喜。,-2,-2,1,-2,1
邓超和俞白眉的脑子突然开窍了。曾经缺的“那根弦”回来了。影片很有质感，演员的演技都很出彩，太空场景的特效也算诚恳，配乐也令人惊奇万分。一个个讽刺性的故事，一种种不同的经历，这部电影也算稍有了点立意所在。应试教育可以造就人生，却无法造就马飞的人生。教导主任墙上的同学是否成功？影片没有对此进行叙述，他们的人生或许是成功的，或许不是。这部电影批判应试教育，但它也没有否认应试教育。“算我求你了”一句，一次都没有成功。就像在洪水面前、在外太空的险峻面前，你只能靠自己。没了这句话，你会发现，你每次都是成功的。影片先告诉你马飞的人生，再告诉你他的心路历程，你会发现，原来谁都不易。影片先告诉你马飞的人生，再告诉你他的心路历程，你会发现，原来谁都不易。我不强求你喜欢这部电影，因为，一部看似荒诞的作文，会有人打满分，也会有人打零分。,1,-2,1,-2,1
一颗幽默的催泪炸弹，真性情、不做作。在丧偶式育儿、诈尸式教育时代下，要不结尾有点拖沓，它差一点就是最好华语父爱主题故事片。,-2,-2,-2,-2,1
年代感十足，国产四星水平，但因有我喜欢的白宇所以多一星。泪点与笑点齐飞，超哥只要不搞喜剧那就真的绝了。推荐中国的父母们看看。最后，知识就是力量，知识改变命运，不要停止思考。ps京在这部里又瘦回来了。,-2,-2,1,-2,1
画面处理让人惊艳，那些如画风景栩栩如生、那些打斗的场面也是细腻、水平颇高；影片源于古老的故事，这次却另辟蹊径，他们居然要并肩作战了；中美合作，动画片整体制作偏美风，所以人物可能让你有些许熟悉感，比如女生特有花木兰的痕迹，但是男生怎么像胡歌哩，难道制作方看了仙剑，哈哈哈；不过瑕不掩瑜，片子值得一看，另外音乐也是让人心醉！,-2,-2,-2,1,1
动画设计在目前国漫里还是相当不错了，有些场景甚至有大气滂沱之感，让人惊艳了，而且音乐也贼好听，难得了！,-2,-2,-2,1,1
蛇能有多冷血，睡完许宣马上就说恩断义绝再也不见！纯正的中国风，掺杂着水墨和写意，阴阳五行奇门遁甲，形象和技术还是一如既往地好，在大银幕看见国产动画的吻戏和床戏，虽然故事里还是有不足，但是拍前史比翻拍正统《白蛇传》靠谱，最后还有一些点到即止的致敬，2D上映，也没用3D骗钱，是追光动画最好的一次！,-2,-1,-2,-2,1
既然是成人向作品，剧情也不该这么简单幼稚。还有什么轮回转世得道修仙这些廉价的页游网文不离口的台词极大弱化了视觉营造出的史诗感。画面质感和人物动作在细腻和生硬之间不时切换。不过法术过招的视觉特效真的很赞，尤其是国师布阵大战众妖的戏份，很过瘾，很有想象力，也很有视觉冲击力，甚至让我想到《最后的守护者》中对于艾格文屠魔的描写。在这个廉价3D横行影院的年代，很纳闷为什么有些理应强化震撼力的作品却选择2D，就冲打斗场面的视觉特效，我觉得去看不亏。,-2,-1,-1,-1,1
追光的动画一直在看，这部剧本终于靠谱了，几个人物几方势力的矛盾冲突铺垫合理而又层层递进，作为一个脱胎于烂熟传说的故事发展却十分吸引人，各种细节也充满了想象力的闪光。人物塑造也很出彩，小白这么主动还有情欲戏我超喜欢，斜马尾的毒舌小青也很带感，许宣居然能想到做妖精想必那一夜非常销魂……希望追光能把前几部赔的都挣回来吧,-2,1,1,-2,1
片尾曲响起之前，我从未想过这首旋律如此熟悉的歌曲可以有如此力挽狂澜的功效,-2,-2,-2,-2,1
由于照顾海外市场的需要，影片在故事层面做了妥协，略微有些薄弱。技术上也称不上太好吧，为何大家对国漫如此的宽容？,-2,-1,-2,-2,-1
画面非常棒，人设也很喜欢，女主很漂亮，结尾桥上回眸最惊艳，肚兜这个单身狗也很有意思，最有特色的还是宝青坊的狐妖，诡异的萌感，激情床戏我个人觉得是很唯美啦。中间两条蛇和小道士的打戏其实比后期大蛇那段更精彩，看的更爽，音乐也是很棒的，还勾起经典回忆，周深的那首也很好听，之前听到才决定去看的。,-2,-2,1,1,1
结尾大战稍微有点崩，但是不影响热泪盈眶加5分啊，结尾曲旋律想起来的时候，我这个80后大叔又泪目了,-2,-2,-2,-2,1
诶哟 当看到四足三头鸟出现我就对本片毫无期待了 这个审美呀 真的是 花花绿绿的特效 实在太浮夸了 最后什么乱七八糟的渲染气氛 看的头疼,-2,-2,-2,-2,-1
这么经典的神话故事就不能好好写前传吗？还吸星大法？就不能好好奋斗、踏踏实实修炼吗？还有小青，是怎么从形神俱灭阵中出来的？少有的几幕水墨画运用的不好，很突兀跟整体画风差别太大，像是穿越到另一部片子。配音配乐太嫩，渔舟合唱简直尴尬死。,-2,-1,-2,-1,-1
一刷：突破尺度令人意外，狐狸精杀必死，加一星。二刷：感觉剧作比较精致，没有太尴尬的台词，有些衔接还相当巧妙，此外看出了极多性意味，感觉这电影存在某种创作核心，比如：直男的疯狂性梦。许宣和白蛇初次打着伞飞翔，如果把伞视为象征物，那满天白色蒲公英种子是什么？狐狸精的部分太露骨，无需说，青蛇和白蛇，乃至青蛇和许宣，都各有各的火花四射。,-2,1,-2,-2,1
制作非常精良，分镜很不错。剧情略微差一点，部分剧情突兀又狗血，结尾结得很漂亮。男主建模普通了点，还不如那个gay gay的道士，不过最后许仙能不能够剃掉下巴的胡子啊，设定是个年轻书生诶！感觉会有第二部。三星半，加半星以资鼓励。,-2,-1,-1,1,1
剧情的硬伤也太大了吧…我大概很久没有在电影院看到这么扁平化的人物了，男女主的爱情线来得不明白，很难想象古代人能够火速牵手火速打野炮，男主全程恋爱脑，对话唐突无逻辑。所以真的很难代入自己的情感，自然也没有被情节打动。另外，也许是技术难度，感觉男女主的脸都很塑料，表情变化不太自然，时常让人有网游既视感。但有一说一，狐仙的两场戏，外加蛇精姐妹与道士的打斗戏真的太精彩了。不管是在美术还是剪辑都让人惊艳，节奏很棒，狐仙的人妖两面，馆内的妖影耸动，道士放出的金鹤武器，创意绝了，既诡诞又华丽，还有些邪典意味。这部分我看得目不转睛，所以可以拉到及格分。但要是全片都能保持这个审美和节奏感，把故事讲好，就好了。,-2,-1,-1,1,1
看完之后还蛮开心，在比较有限的时间内呈现了一系列奇幻场景，且基本自洽，动作设计非常饱满，显然是有很扎实的技术功底的。虽然在文本上没什么野心，但也能明显看到对青蛇中人物关系的致敬与解构，白蛇青蛇共浴的镜头设计完全复刻王祖贤张曼玉，真是惊喜。片尾断桥重见也非常心动，我还是很爱宝石山的。,-2,-2,1,-2,1
这么好的技术，就不能好好打磨一下剧本？,-2,-1,-2,-2,1
一边看一边感叹中国动画效果现在都这么好了吗？水墨写意中国元素都很和谐，重要的是这是我近十年见过招式最考究的中国鬼怪动画片了，那招金丝“天罗地网”飞出来千百只金仙鹤的时候，我也就在心里惊叹了100次吧。各种好不说了，就真诚的问一句，大家都魂飞魄散了，为什么小青没事？,-2,-2,-2,-2,1
应该是今年最好的国产动画电影啦！制作精良，选题巧妙，音乐 美术 布景 人设 都很好，最后还玩一波情怀加分，美中不足的是人物表情不够生动，情节简单，转折略带生硬等等，但瑕不掩瑜～如果有人想看可以陪ta二刷哦～,1,-1,-1,1,1
网络电影。不能按照影院那种标准要求他。总的来说我感觉还是挺好看的，短小精悍节奏紧凑。而且挺搞笑的，悬疑气氛也挺浓，制作上还算合格，就是最后的boss从一开始就猜到了，这点很不好。希望加强。男主演挺帅的。还不错，值得一看。,-2,1,1,-2,1
一颗星给音乐，额,-2,-2,-2,-2,1
莫名其妙，两个傻乎乎的都不懂中国文化历史的外国人，非得跟长征这么神圣的事扯上关系，记录采访还都问一些弱智的问题。剪辑混乱，都不知道插入他两一些起床片段有什么意思。太乱了，太烂了，可惜这么好的一个主题了。,1,-2,-2,-2,-1
剧本台词逻辑有点奇怪呀，从几个长镜头能够看出导演拍摄镜头的风格，但是前后组合有些不太恰当，另外配乐与演员的表演和剧情不搭，有些宏大了。但支持这样的题材，加油～,1,-1,-1,-2,-1
"年轻演员表演生硬、过分用力且很认真地在念词，另外能不能好好练练昆曲啊
几处BGM极度令人反感
编剧真的很有问题
掺杂了太多与昆曲毫无关联的老套剧情
一眼望穿整部电影的感觉很难让人提起兴趣
明明是江浙地区的昆曲却要用京腔
硬要把流行乐放在对立面吗
难道《beat it》就是昆曲的死敌吗
为什么不能多一些昆曲的元素呢
知道你想从反面突出昆曲的传承不易
但也不能这样喧宾夺主啊
难道是自己也对昆曲也缺乏信心吗
明明对昆曲的挖掘、理解不到位
却硬要拍成电影
这样的导演是对观众、对昆曲的极不负责
本来这是昆曲的宣传片
但我觉得它让昆曲蒙羞
献给汤显祖却不知道汤显祖九泉之下会怎么想
总而言之
一部标准的跑题作文
今年最差应该稳了",-2,-1,-1,-2,-1
事实证明，绝大多数的公益电影只能体现“公益”而完全对不起“电影”二字。中间突然出现的一个超糊画质的镜头，是剧组补镜头的时候租不起摄影机了么？毫无章法疯狂乱抖的画面看的脑壳疼，景别瞎卡，剪辑完全没有严谨可言……这差不多是我们系学生作品的水准，好不了多少。故事完成度太低，铺了一堆线索出去，最后都忘了圆回来，前半段至少节奏感还在，从那母子俩的家里出来之后的情结，几乎是在凑时长，说教意味太过浓厚，大段的播音腔“朗诵”配上完全不知道在哪的空镜画面，硬生生搞成一段忏悔录，我以为“时长不够空镜凑”的办法只有学生为了凑作业时长时才会用……唯一的亮点在演员身上，为张琛同学打call，角色的痞性、反转、同自我及父母的和解，一直在角色里，很优秀……,-2,-1,1,-1,-1
灾难剪辑，这电影存在的目的就是告诉你它真的剪辑过了！,-2,-2,-2,-2,-1
剪辑，演技，布景一塌糊涂，严重怀疑是洗钱剧,-2,-2,-1,-1,-1
三颗星全给动画技术。,-2,-2,-2,-2,1
毫无逻辑可言，弱智的剧情白瞎了动画效果,-2,-1,-2,-2,1
今天跟着小朋友看了，发现没那么差呀！动画的技术一言难尽，掉到河里和在岸边的衣服基本都一样，但现场的小朋友还是很嗨的，因为电影的三观很简单，就是神仙吃多了俗食仙气就会变少，不节制再吃会变成叫饕餮的怪物。最后落脚在做什么都不能因噎废食。我隔壁的小姐姐点头：是的，减肥就是这个道理，哈哈哈。,1,-2,-2,-2,-1
3星给制作，剧情故事0分。如果这电影故事能好好打磨，应该会是不错的国产动画。,-2,-1,-2,-2,1
很适合小朋友看。很搞笑。特效也很好。好评。,-2,-2,-2,-2,1
这个真的算国产恐怖片中的良心之作，给2星，某些桥段对招魂模仿痕迹重。后排菇娘的动静比恐怖片恐怖。,-2,-2,-2,-2,-1
两星半，一星给几个创意还不错的惊吓点，一星给国恐难得一见的阵容，半星给最后的结尾。说到底，即使是有点诚意的国恐，拍出来依旧为了打过审的擦边球，观众只要自己意淫一下结局就行了，其他的逻辑错误全是广电和制度的锅。,-2,-1,-2,-2,1
氛围行，剧情弱,-2,-1,-2,-2,1
作为不怎么敢看恐怖片的人，很感谢电影配乐，每次即将有恐怖镜头出现的时候一定会有音效提示，所以正好可以完美避开所有恐怖镜头（鼓掌👏）。剧情比较俗套，大概播到1/3处的时候就猜到了结局，但是恐怖氛围还是营造的蛮充分的。鉴于建国以后不能成精的某些要求，所以结局强行解密会存在很多bug，比如小女孩为何突然昏迷又为何突然觉醒，但是导演通过一个开放式的结局适当的弥补了这些bug～最后电影应该是想表达母爱的伟大，但是对于母爱以及母亲的刻画不够深刻，两对母女之间的羁绊略微单薄，因此除了单纯的恐怖之外很难有更高的价值体现。,-2,-1,-2,-2,1
2.5星，恐怖片模仿秀，模式来自《招魂》，怨灵取材《午夜凶铃》等日系恐怖片，老宅子有点《蔷花红莲》的感觉，整体临摹下来效果其实不算差，但故事说不通（尤其是加了结尾那个“过关”的梗），包括老爸在内的几个配角，毫无功能性。全程jump scare屡试不爽，但服化道+恐怖效果不如《看不见的小孩》。电影5千万的票房，足以证明大众对华语恐怖片的标准已经很低了，故事说得过去、制作不low，能吓人就行。ps，开门音效是《暗黑破坏神2》里的吗,-2,-1,-1,-2,-1
很少在电影院看国产恐怖片（怕失望）！感觉还行吧，终于不是精神病幻觉做梦之类的了，主要还是音效、冷气、大屏幕为恐怖效果加分，比电影本身更恐怖的是电影院那些妹子的尖叫声！《午夜凶铃》、《鬼影实录》、《太平间闹鬼事件》、《招魂》、《潜伏》、《咒怨》等等恐怖电影桥段大杂烩，看得出来导演很有心（机）！因为广电局审查制度，国产电影里不能有鬼，所以都给了科学解释，但开放式结尾也可以认为是有鬼的！总体3星，5星鼓励下，毕竟超过5分的国产恐怖片太少。,-2,-2,-2,-2,1
"其实我觉得也还行吧，国产恐怖片没有鬼这个事情很正常，所以国产恐怖片在看的时候应该更多的看
妆效和恐怖氛围的营造上，《碟仙》与《怨灵2》其实都算是给国产恐怖片上了一课，特别是在妆效上，希望很多想拍恐怖片的导演们，不要觉得随便糊弄一下观众就可以了。
但《碟仙》在配乐上的重复与老旧有点硬伤，高潮乐来的太多，无疑增加了观众的疲劳感。
但最值得夸赞的，是结尾并没有用过量的篇幅做解释，而是点到为止，全片还是在体现恐怖片的本质，觉得这点值得赞赏。",-2,1,-2,-2,-1
3.5分，我觉得算是很良心的国产恐怖片了吧！编剧很多，剧本可以看出有认真讨论过，逻辑瑕疵不多前后还可以呼应，而且为了过审自然是不会直写鬼鬼的，但最后结局明显委婉地点出了其实就是鬼鬼片。色调和运镜使用过关吧，就是很多地方还是免不了咋咋呼呼的吓人老套桥段，还能看到很多电影的影子，演员演技也都没有出戏，影院观影效果不错。,-2,-1,1,1,1
音效是真的不错，画面是真的吓人，剧情是真的一般，但是，看的还真爽！,-2,0,-2,1,1
完成成就，第一次在电影院观看恐怖片。抱着平常心去观看这部国产恐怖片，个人认为这是部及格线以上的作品。虽然借鉴元素过多和俗套的jump scare，但观影过程中真的有被惊吓到。剧本完成度较高，剧情没有过多bug和硬伤，人物演技不减分，开放性的结局算是审核天花板了，可以说是近几年国产恐怖片最好的一部了。三星+一星鼓励分,-2,1,1,-2,1
第一次在电影院看恐怖片，真的好吓人啊，全程和姐妹互相抱着对方的胳膊，没有失望，剧情还有吓人程度都很棒棒,-2,1,-2,-2,1
在我们国家对这类题材较多限制的情况下，尽量满足规定条件去拍恐怖片，本片做的已经可以了，逻辑算是能通也能猜出个大概故事，结局留下想象空间也还不错。作为感受惊吓体验会比看剧情体验更好一点。,-2,1,-2,-2,1
喜欢jump scare的人其实可以一试，剧情及格而且音效非常非常非常吓人，甚至某情景我被吓出了眼泪。（之后我一直在听社会主义核心价值观，但还是很恐怖。）,-2,1,-2,-2,1
虽然很快就猜到了真相，但氛围营造依然值得称赞，墙里的死尸更是升华了整体段位。近几年，《猫脸老太太》《中邪》之后的国恐第三好。,-2,-2,-2,-2,1
最后的开放式结局很不错，气氛烘托的不错,-2,-2,-2,-2,1
故事完成度挺高的。一个人在电影院看真的很惊悚（加分项）。虽然我全程低着头，但偶尔抬眼几下觉着演技都不尬。鬼我只看到一眼，配乐是真吓人。午夜场，好几对情侣相拥取暖，就我一男的叫的比谁都大声。跟心态有关，我就是去尝试的，所以不失望也不惊喜。,-2,1,1,-2,1
结尾部分的揭秘，如果你没get到，此片可能只值3星，但如果你get到了，此片绝对5星无疑。此片不仅有鬼影重重的刺激，更加有细思极恐的惊悚。,-2,-2,-2,-2,1
通篇潜伏的影子，导演受温子仁影响不小。剧情什么的，毕竟内地拍的，也就不指望有什么好剧情了，不过中间那段夜晚拍鬼还是不错，有人喊女儿的那段气氛也做得比较足。很久没看过国产恐怖片了，这一部除开剧情（这也是没办法的事），其他的还是值得鼓励的。导演也想打个擦边球吧，最后弄了个开放式结局。三星鼓励鼓励。,-2,-1,-2,-2,1
第一次看到真正意义的鬼片。音响师太棒了！最后的照片，神来之笔,-2,-2,-2,-2,1
这部还真挺吓人的,-2,-2,-2,-2,1
音效气氛确实很恐怖，吓到我了，有一点，老太太的逻辑感人啊，怕别人发现墙里的尸体，那你还把房子租出去。这是什么道理，不租出去不就没人，也没那么容易被发现了吗,-2,-1,-2,-2,1
整体氛围营造的不错，故事剧情和线索还算完整，虽然还有一些小瑕疵。结尾是神来之笔，有这个结尾让整部电影达到了国产恐怖电影的新高度。,-2,1,-2,-2,1
"23点的场次，提前去了一个小时，在哪里无聊到做数独[允悲]
总体来说，国产电影中，相当不错的恐怖片了，音效搭配挺不错，镜头方面有待进步。
但由于天朝特殊国情，恐怖片不能有鬼，所以结局很是尴尬。但看片尾导演貌似有点小野心，想拍续集。不过续集还是就算了吧。
另外，我为什么要一个人去看这部电影！这个场次就5个人！前后还都是小情侣。每当有恐怖镜头时，前后一看，都是搂在一起，emmm",-2,-1,-2,-1,1
情节还是挺紧凑的，虽然比较突然惊吓，即使最后洗白，但依然有鬼。问题在制作水平太差，表演更是出戏。给编剧孙婉仪老师打call！,-2,1,-1,-2,-1
首先，国产惊悚片的套路：没有真实的鬼都是因为某某的原因扮鬼/被吓的猪脚总是家庭关系不和睦或者家庭关系、祖上的历史遗留问题、朋友关系不和谐，其次，扎了两根羊角辫就年轻了……，最后，音效是满给力的，我全程被坐我旁边的胆小鬼同事笑死，给我这种几乎不去电影院看恐怖片的人一个多小时的笑点,-2,-2,-2,-2,-1
硬伤也是有的吧。比如女主和女儿都已经深受房屋＂灵异＂之害了，就算没房可租也可以暂住到宾馆去。正常人哪里会拖呢？打四星，是恐怖效果好外加国产。导演的意思是：尽管老婆子装过鬼，但屋里是有真鬼滴，碟仙真滴能通灵。,-2,-2,-2,-2,1
我是纯粹凭着好奇心才撑下这两小时的，这都神马玩意儿？对于郭博士来说，科学试验是儿戏么？不成熟的东西在家里给孩子玩？感觉只有国产片里才敢闹这样，而假如缺少了这个关键情节，后面的剧情也就没办法往下走了，所以事实上，也谈不上什么剧情。乱七八糟的人物关系，莫名其妙的治疗，五毛钱特效，假到不行，假如2026年真成这样，我宁愿不去未来。事实证明，郭涛老师很适合当演员，而不适合当导演。自我感觉太好了，自己认为是把悬疑、科幻、犯罪一锅端，其实连东北乱炖都不如。眼见为虚，郭实不实，这两小时唯一的价值就是在影院避了一场雨。,-2,-1,-1,-2,-1
电影请的碗挺多的，就是剧情弄的太简单了，哪怕最后是有反转反转再反转的，还有未来特效做的真是太low了！应了赵本山老师的那句话，莫不如就给他来个崩溃疗法吧！,-2,-1,-2,-2,-1
乱七八糟，拍的什么，各种20年前的科幻素材大乱炖混杂在一起，这特效简直了，快乐星球都比这要好，再次证明好的演员不要自砸招牌了。,-2,-2,-2,-2,-1
质感太差，像宝莱坞三线科幻片，低端科技企业宣传片包装，高配版魔幻手机。题外话，郭涛那个别墅可真棒，啥时候能住得上。,-2,-2,-2,-2,-1
冲着长年半红不黑的郭涛去看的。果然是看到了一堆其他电影的桥段和场景拼凑在一起。前面一段戏简直令人怀疑是微软的科技生活秀视频。那些说烧脑的我不知道怎么想的，反正我看见他媳妇在沙发上发现其他女人的内裤，可以不动声色的扔到垃圾桶里，我就觉得是媳妇在捣鬼了。最不合情理和无端秀科技的就是那个情商有问题的偶像徒弟了，是为了小鲜肉市场吗？人缘不错，一群兄弟都来捧场。,-2,-2,-1,-2,-1
