content,主题,故事,人物,影像,效果
开头不错，题材也确实难得，可还是喜欢不起来。从头到尾都是声嘶力竭的五角撕，人物深度和反应都是《故事会》级别的。这剧情其实跟官商勾结没关系，跟城中村更是半毛钱关系都没有，所谓“社会关怀”不过是个噱头。娄烨和贾樟柯一样，都是不及格的类型片爱好者，擅长拿文艺范儿来遮羞。不一样的是贾樟柯没什么经营影像的天分，而娄烨的镜头语言更为丰富多变，但无节制的晃动、失焦和浓艳的色调还是暴露出了文青那颗不肯安分的心，离真正的作者性还有段距离。,1,-1,-1,-1,-2
娄烨太厉害了，大群戏，跟拍式镜头让人头晕但代入感超强，也符合（塑造？）全片基调，剪辑素描式，重点戏寥寥几笔就是全银幕的爆发。人物刻画太抓人，基本上出场一分钟就了解，杨家栋甚至用出警的两个侧脸+一个揍人就表现了。推动凶杀查案，我明显感觉怎么可能自杀？虽然后面被剧情吸引忘记疑点，但最后二十分钟欧亨利，猛然想起开场！尺度（各种意义上的）非常带感，一开场就是野外船戏发现烧焦尸体，接着是开放商和城中村居民群殴，城建主任自杀。还有家暴、生父之谜、行贿、官商勾结、陆港台关系和数不清的船戏。杨家栋人设超苏，年轻警官单打独斗查案，气盛又有为，关爱少女秒掐烟，就是男女关系有些随便233井柏然气势完全不输，台词有差；秦昊是帅的！两位青年女演员演技差点啊。场次少，巨幕厅大概300人的场子座无虚席~,-2,1,1,1,-2
对娄烨无感的人，开头就是让他们断头的三板斧。对娄烨热爱的人，开头就是让他们一发入魂的迷幻剂。没错，一切都是熟悉的娄氏配方，全世界任何的药店也开不出。这回儿，这些元素不但予以重新集结，更以一种如同1.5倍速般的节奏在推进剧情，让人目不暇接。甚至就连那标志性的手提式摄像，也变本加厉，不但提升了画质的粗粝度，也将观众丢进了一座滚筒洗衣机。想知道天旋地转是什么感受吗，那就来影院看一场《风中有朵雨做的云》。,-2,-2,-2,1,-2
故事本身确实是知音体，跟《浮城谜事》类似，甚至让人觉得有点狗血。但故事其实只是一条线，通过调查对过往历史所进行的浮光掠影、惊鸿一瞥的讲述，赋予了整部电影最吸引人的内在气质。手持摄影的拍摄方式与这种惊鸿一瞥的叙事方式，在形式上是一致的，给予观众一种坐在时代列车上摇晃前行、对车窗外景色匆匆一瞥的迷醉感。如果从这个角度来说，剧情上的一些留白和令观众迷惑不解之处，也就可以理解了。但这样的话，就让结尾部分的解谜显得太实太冗长，应该保持之前叙事的那种浮光掠影感。张颂文是全片最让我印象深刻的演员，从形象到气质让观众完全信服他的官员身份，同时又能赋予其人性的复杂维度。娄烨在影片中对《一场游戏一场梦》的运用，与《春风沉醉的夜晚》里对《那些花儿》的运用相一致，把一种时代的叹息感赋予在了音乐中。,-2,-1,1,1,-2
可见娄烨巨大的野心。关于时代的变迁、官商勾结的敏感议题、冼村拆迁和三个人之间的情仇利益，它们都成为娄烨镜头下的城市的血脉。画面和镜头调度尤其出彩，摇晃着的迷离感，精雕细琢后的粗粝，昭示着他是这个时代华语片中的大师。调教演员的功力无敌，每个演员都很出彩。清晰可见的剥丝抽茧的叙事，而在这个过程中看着几个人物不可控的一步步坠入深渊，方能体会到背后的寒意。尽管这不是他认可的版本，尽管电影可以更好，但是已经足够好了。,-2,1,1,1,-2
娄烨最具野心和规模的作品，即使删减，完成度仍然很高，聚焦两岸三地站在改革开放浪潮峰尖的城市，全片依旧浸没在欲望和死亡中，但对官商勾结、强拆、精神病院与家暴等主题的探讨亦毫不含糊，时代洪流与复杂人性尽蕴其间。一贯的手持摄影和零碎剪辑突出了混乱与无常的气息，多线交叉叙事则强化了悬疑性，更彰显出回忆与现实、命运与偶然交相浑融的绵延感。城中村冲突与打斗+连环车祸这两场戏的调度令人叹服。影片细节精致，片中连阿云唱的插曲《一场游戏一场梦》同时充当片尾曲，与角色的悲剧命运及情感纠葛极为契合。每位角色都被演绎得令人信服，除了杨家栋，所有人都有罪，所有人亦都是无辜的，身不由己地走向毁灭。或许，剧情上确有狗血之处，但现实却往往有过之而无不及，娄烨便是如此以高度风格化的电影语言，把捉了时代与人性的命脉。（9.0/10）,1,1,1,1,1
【台北金马影展世界首映】作为喜爱娄烨的影迷本来很担心，在二刷电影和纪录片后，毫不犹豫地打五星。一个城市的脉动、几个男女爱恨纠葛、剧烈摇晃手持摄影、雨中的暴力…是的，娄烨还是娄烨！并把一切历史城市演员元素都打上了娄烨标签。即使是有所妥协的版本，也具有冲击心灵的强烈力量。改革开放背景下的珠三角格局视野更加宏大。表面上是警匪悬疑动作，内核都是人性、贪婪、正义与爱情。从第一个镜头起，仿佛是《浮城谜事》的十倍呈现。精心做成纪录片质感、炸裂的抗拆大场面更是让人目瞪口呆。在这出群戏中，经过娄烨调教的每一个主演戏份都很多很复杂，几乎都贡献了个人最佳的表演（《颐和园》胡伶的客串是惊喜）。二刷到陈妍希唱歌时，忍不住落泪。每一对情人都是“地狱恋人”，真是“一场风云一场梦”！值得反复观影、讨论、品味！向娄烨致敬！,1,-2,1,1,-2
看过后回味了三天，三星降两星。即便是作为娄烨独特的美学风格，在丝毫未能成就电影的不合时宜中，手持摄影几乎毫无必要，乃至结合几场稳当、工整且精致的运镜来看，这种刻意为之的粗糙和眩晕更显得多此一举；典型的PPT叙事法，几乎每个场景都在满满当当地交代剧情，不给人物和情绪以任何喘息的机会，以至于每一个单场的剧力都是高昂的，连在一起却张驰无度缺乏递进，人物看上去咋咋呼呼自我感动，没有任何感染力；唯一的触动来自在酒吧驻唱的连阿云，尽管她唱得难听，但姜紫成看向她的那一眼，让我恍惚觉得她就是天边的一朵云，终会在风里雨里消散如烟。,-2,-1,-1,-1,-2
本娄烨脑残粉这次好像也吹不太动风雨云  中间段节奏太奇怪了故事也没讲清  大场面调度还是挺好的  还是甩锅给审核吧  （马小姐演技简直车祸现场  吵架时仿佛在演宫斗戏,-2,-1,-1,1,-2
勉强及格的娄烨电影。手持摄影和开头一段比较精彩。但（与删减无关的部分）：凌乱及逻辑模糊的闪回、破碎的剪辑、最关键部分总要依靠电视新闻的叙事、悬念过早揭晓引致的崩塌的张力及部分表演（那场狗血的抢方向盘戏……）,-2,-1,-1,1,-1
大陆终于也上了，就记得本山被删的只剩后脑勺和画外音，转来转去让人晕眩想吐的镜头依然没有掩盖某两个主角蹩脚的演技。看的出娄烨很想兼顾商业和固有观众群，整部电影相当不流畅，感觉想表达某几地的关系但是又有被掐住脖子的窒息感，终于知道为何各大电影奖项颗粒无收了。,-2,-2,-1,-1,-2
我的第一部娄烨。用力有点过猛，结果却完全没有感觉到危险，镜头技巧的散与最终聚焦力的不足，导致它还是变成靠闪回讲故事的文本电影，从此也就仅仅留下了黑色电影的形，而失去了其表现虚无的神。是的，电影展开谜题并呈现真相，但当我们讲述真相时，我们应该看的究竟是真相本身，还是该看真相倒映在我们角色脸庞中，反射回来的影子？可惜在本片中，我们很少看到这样的时刻。,-2,-2,-2,-1,-2
冼村更多地只是一个故事背景，大部分时间并没有在拍城中村。作为商业性很强的犯罪悬疑片，悬疑元素也不算出色，甚至有些地方不合逻辑，二流水平就到顶了。但在娄烨的镜头之下，观众能看到一个非常真实的广州，而这一点是绝大部分国产悬疑片都做不到的。强拆就在冼村，连环车祸就在广园路，就连精神病院也不是摄影棚里搭出来的。航拍非常震撼，手持镜头是真的能晃晕银幕前的观众。娄烨还拍出了最血腥的家暴，借助权力的包庇与合谋，唐奕杰能在众目睽睽之下指鹿为马，林慧亲手拿起剪子时更为残忍与令人绝望。片尾那句“城中村问题已得到妥善解决”的确很荒唐，但杨家栋从未停止追问真相，他能揭开一层又一层谎言，凭什么我们要认定娄烨会止步于此呢？点映结束后光线的宣发坦诚，在临上映时再次妥协，从时长上应当能证明这一点。我们应该要珍惜娄烨。,-2,-1,-2,1,1
这摄影，剪辑，音乐，这演员，风格化到了某种极致，套着黑色电影的外壳，气息很迷人，1989-2013，24年间，爱与欲，财富与名利，铸就与坍塌，在两岸三地，两男两女之间，在血光和火光中灰飞烟灭，娄烨的电影一直在拍城市的面貌，一群群困于肉身的失魂落魄的人，一直用晃荡不安的影像强调欲望与焦灼，经常有突如其来的死亡，猝不及防的自虐，这部再次升华，结尾的花絮虽然像mv，但很有意思，这才是一个时代的缩影。演员方面，最大的惊艳是张颂文，众所周知官员是很难演的，尤其是公、私两面性的官员，发挥空间有限，分寸感、难捏必须到位，不然会流于脸谱化，张颂文是《我不是潘金莲》一群男配之后，演官员最好的了。,-2,-2,1,1,1
其实是时代版的《浮城谜事》，故事很像，娄烨再次关注到了当代社会“权威的分享和排斥之间的矛盾”，尤其是本片的人物关系非常像前者，所有冲突和事端都由割舍不开的关系引发。只是本片跨度20年，用发展的眼光审视矛盾和关系变化，还有一名伸张正义的警察，已经很正能量了，但还是逃不过删改，不过仍满足了我对娄烨的期待。碎片剪辑、迷幻镜头、阴霾风格、晦涩隐喻，最喜欢的就是非线性叙事，格外迷人，也是比“浮城谜事”高明之处。井柏然真不错，陈冠希被删的仅剩下一双手。。。,-2,1,1,1,1
导演层面一流。开头10分钟看得我快起飞了。拆迁和车祸戏都五星。调度、镜头牛逼到不行，有时行进线条甚至很梦幻，每个镜头都紧张、不安、无限逼近后崩溃。但剧情细节处逻辑有断点，我不知道是不是因为被剪了所以导致很多剧情发展变得焦急甚至空白，但只应该评价现在这个成品。不打分了，期望太大，有失望之处吧。,-2,-1,-2,1,-2
我并非要为审查这种罪恶的制度辩护，但明知自己是戴着枷锁与镣铐的舞者，又何必总是做出那番欲说还休的姿态惹人同情？另外，娄烨在技术和结构上下了血本，镜头与剪辑呈现出颠簸的流动感依然令人着迷，以黑色电影表皮去遮挡真实意图是野心同时亦是自我保护，但高度符号化的角色却让本来宏大的意图显得危如累卵不堪一击。,-2,-2,-1,1,1
四星半。娄烨的视觉美学在这部作品中呈现了一种集大成式的绚烂爆发，拍摄技术上的设计感做到了某种极致的精准。而在叙事上，不仅是对人行为的横断面式捕捉，更是对时代裂痕的复刻。在废弃城中村中用纪录式的拍摄手法圆满一个虚构的故事，一切都像一场了不起的行为艺术。真正能带给观众从感官到原创性层面愉悦的作品。华语年度最佳了吧。,-2,1,-2,1,-2
三星完全给题材选择和娄烨对某些场景的处理，但整部电影就现有处理和文本预期高度来看，无疑是失败的。如果讲开场的拆迁和前史当下几段转场令人惊艳，从林慧色诱开始，整部电影渐趋崩溃。前史戏勉强还能一看，当下线惨不忍睹。人物有饱满可能，但在草草处理之下极度流于表面。删改肯定有影响，但不是决定性的，这部片正常应需要3小时以上容量，且当下线必须重写。,1,-2,-1,1,-2
画面仍旧非常的娄烨，手持、虚焦，暗淡、阴沉。把慌乱、焦虑、虚无迷茫，化成一种有形的存在，展示给你。这一出戏，为演员们提供了又一次非常难得的表演契机。复杂的人物关系，加上风云莫测的时空。演娄烨的戏，很辛苦也很过瘾吧，每位主演都散发出了一些他们身上不常有的光芒。《一场游戏一场梦》跟故事和故事的大背景都非常契合，王杰的歌和音色仿佛都有一种被打上了时代烙印的感觉（或者说是我们把自己的成长记忆，刻在了当时那些影音作品身上）。在电影里前奏一起，曾经那段时日的味道便已扑面而来，夹杂着一种无奈、空虚、愤懑与堕落，让你的心中填满沧桑，如梦初醒。时代面前，都是蝼蚁，包括人，和电影。只是，人终将远去，电影或许有幸以各种形式存留下去，虽然时代在推进，很多记忆和故事成为过去，但也许，因为电影因为其他，不会完全被忘记。,-2,1,1,1,-2
两星半。摄影非常棒，在中国电影里是一股清流，完全不一样的叙事技巧，娄烨处理时间的能力仍旧很厉害，有几处令人赞叹。第一场戏的建立拍得很好，摄影和表演，还有悬念的气口都十分自然，很迅速的进入下一章节。但这个电影女性角色写得尤其差，非常空洞，只剩下功能性和官能性，这种差是不愿意的差，女性实际上推动了整部戏的情节线，却不给予她们任何空间。作为悬念和最后再奠基的小诺杀父的戏是一个机率很低的犯罪场景，所以她原本的杀心和预谋，应该再表现，这样才更好的丰富人物。影片在氛围上大做文章，却降低了犯罪电影应有的信息量，导致原本多人物的社会案件，变成了公众号情感文，且是这部电影一种虚设的情感，空架命题只是鸡汤，但空架情感就令我忧心如焚啊，不知一次次审查和裁剪究竟影响了什么，但现在这个成片确实是我不喜欢的。,-2,-2,-1,1,-2
"
    
1.有些场的调度能力到了巅峰状态了。 特别是开场的拆迁冲突戏和中间的警探追查秘书系，不用一句台词，印象派式的手持勾勒出了全场氛围。
2.故事围绕官商勾结，官、商、警三方的角力与纠缠，剧本信息量大且扎实，并且在人物黑暗面挖掘很深，没有刻板之感。一则广州的“热带往事”
3.众人所说故事到最后反转的太直白和某些手持太晃的情况着实存在，并且还有剪辑素材有些明显调色有偏差，打斗戏素材不够，太大量的新闻旁白等缺点。
4.一句话：依旧娄烨，依旧生猛。",-2,1,1,-1,1
我觉得这电影最突出的还是影像和叙事结构上共同营造出的中国电影发展新形态的一种可能——眩晕速度感，明明应该由新生代导演去突破的地方，最后还是娄烨给提前做了。,-2,1,-2,1,-2
娄导故事能力和格局感真是配不上他的调度和镜头，不过还是推荐，哪怕就为了一上来的拆迁戏，真的非常非常棒，而且尽管娄烨也有点“包饺子就为了这点醋”的意思，但是那么多年这么多事人是真没在创作中学会了自我阉割，我为了这点醋去打劫饺子店都可以，反观小帅导演，那阉得游刃有余的,-2,-1,-2,1,-2
画面有质感，手持镜头带感，剧情密度大这些优点就不说了，尽管删删减减，娄烨的生猛还在。每个角色都很有记忆点，演员选得好，张颂文很有情绪张力，小马的粉色短发蜜汁好看，井柏然演技在提升，宋佳一如既往演技在线。秦昊演技太绝了，最后迎着火光笑着流泪的镜头让人太印象深刻了。最让我惊喜的是陈妍希，之前对她最大的印象还是《那些年》的沈佳宜，这次一改清纯初恋脸，演绎起风情十足的复杂角色也很到位，在台上唱着《一场游戏一场梦》，跟秦昊眼神交汇的那场戏，陈妍希唱着唱着走神，梨涡浅浅一笑，有点暧昧又有点情欲，真是勾人呐。娄烨真是太会调动和捕捉演员最对的状态了。,-2,1,1,1,-2
摄影音乐非常好，剪辑见仁见智，情绪和气氛很对。然则，充满《故事会》气质的情节主线和一群苍白虚假的人物，让整个故事变得完全不可信。我很怀疑五分钟删减能否挽救整个崩塌的剧本，让它不要呈现乡下老太八卦慈禧墙上挂两只烧鸡的气质。民间想象中的贪官、奸商和情妇，不管用上多么成熟精美的电影技法，要指望它来记录某个时代，未免太一厢情愿。社会题材的力度被个人主义的爱恨情仇趣味消解到庸俗猎奇，可惜了城中村这个巨幅背景板。,-1,-1,-1,1,1
含糊不清，指向不明，混乱不堪。虽然多少能看到背后的不容易，但排除删减和审查之后，这个故事还是有些弱。碎片式叙事，破碎的剪辑，大量的闪回，让整个故事变得稀碎，而失去张力。当然视听还是很华丽，夸张的手持，大视角的航拍，以及拆迁冲突的场面都很震撼。,-2,-1,-2,1,-2
#69thBerlinale# 主竞赛。王小帅的野心史诗之作，主题是“时间”，以及“人与时代的关系”，故事横跨改革开放四十年，把国企改制后工人命运，与计划生育、失独家庭两个沉重的主题融合在家庭情节剧当中，3个小时的篇幅确乎对于“时间”的再现有一定程度的必要。影片的美术和服装非常用心，对年代感有着极好的还原。国际团队包括韩国摄影加泰国剪辑，有很多强化纵深感、精心调度的长镜头，时间线上则使用了比较复杂的非线性结构，（尤其对外国观众）有一定程度的理解难度。王景春和艾丽娅贡献了令人难忘的表演，尤其王景春塑造的这个隐忍沉默的工人+中国式丈夫/父亲的形象十分细腻精准。影片的国企部分在包头（包钢）拍摄，没有使用方言是一个很大的遗憾；加上结尾的一定程度的和解或者抚慰，着实是有些勉强。,1,-1,1,1,1
给演员加一星，因为这真的是演员的巨大成功，但却是导演的巨大失败。面对这样一个充满血与泪的悲剧故事，摄影机不仅选择了历史凝视的“远”，而且还选择了匪夷所思的“退缩”：当丈夫从床上爬起来去找水喝，镜头本来一直就跟着他，等他来到厨房看到妻子那封绝笔信，镜头竟然突然跑到外面去，找个地方躲起来了。它为什么会躲？它不着急吗？这种回避，连带无尽的正反打，不免会让人感觉影片里充斥着一种只有制度本身才会露出的僵硬、平静的歉意，让人感觉这是一部为计划生育政策即将废除而拍摄的“国策电影”，虽然可能并非出于本意。一言以蔽之，有一些东西可以地久天长，有一些则不行，一切对于人和时代的态度，都应该在总设计师的场面调度里体现，而不仅是倚靠演员的身体。,-2,-2,1,-1,-2
"第四代是情感苏醒，第五代是篡夺国族神话，第六代是个人叙事对抗国家叙事，这部片里有任何个人叙事吗？小舟随波不划桨。什么地久天长？在集中营里互相安慰地久天长？
纯正的样板戏美学，人物面朝镜头，正面光，物件整齐端正。人物假，表演假，布景假，化妆假——上釉的脸，连烟火都是假的。每个屋子里都有一个小太阳，将可疑的光芒洒向每一个角落。一切都可以看见，一起都可以“清算”和赎回。它拒绝承认历史是暧昧的，宣称历史是理性的。这恰恰是最大的狂热。",-2,-2,-1,-1,-2
不在电影节看一定会玩手机的节奏 过多手持镜头 道具不够细心 崭新的金龙电扇冬天不带套几十年后不积灰在奢侈的长镜头中分散了我很大注意力 虽然有莫名其妙的仓促圣母场景 少许几句不接地的台词仿佛也动机不纯 仍然感谢导演细腻绵长地讲好了一个失独以及老实人和时代和解的故事 最喜欢的镜头是非主流王源和养母自我停格分坐在餐桌旁 是个脸上有戏的少年,-2,1,-1,-1,-2
"3.5  王小帅这次改用直白的双线情节剧，拍出了第六代的《活着》。几组人物的悲喜随着时空切换所带来的情节点流动，共同刻画出改革开放后被政策流变(计划生育、下岗潮)所深深毒害的一代群像。这既是人物本身自然发展所具的，同时也是影片对社会结构进行解构的过程——幸福的家庭也许能享受到改革开放所带来的福利，但不幸者的权利与发展需求，会一点点被时代抛下。
不过，整体而言还是有些失望。镜头语言与情节内容虽说高度自洽，但同时也缺乏更深一步的可能，有很大的局限。泪点也没想象中多，不过杜江坦白那段的确给我一种万箭穿心的暴击感。其实从回乡开始脑仁就特疼，三个钟头还是太冗长了。",-2,1,-2,1,-1
又一个版本的《活着》，这次害人的主角不是文革、大跃进，而是计划生育政策。中国导演真有必要集体学习下米兰昆德拉关于《一九八四》的评论。但又认真地说，当三集迷你电视剧是可以的，很现实主义，家庭剧，有悬念，有包袱，有血泪，有控诉，调度很电影化（远景，遮挡构图，景深），有喜剧式大和解小团圆。,-2,1,-2,1,-2
2.0 / 删改版 / 几乎是把《活着》和《江湖儿女》的缺点都提炼了出来做了个加长放大版本。假如说开头对苦难的远观构建了一种审慎的距离感，那么之后影片的空间就愈发沦陷于平面信息组装的逻辑。除了稍显生命力的手持长镜之外，太多镜头将人的联结挤压到最“恰当”最逼仄的角落，太多剪辑将一场戏的延续性斩断。文本上踩点给分配乐定点轰炸的时空交错则马尾串豆腐一般力图洞穿我的大脑，开启线性的高精度机械叠加却疏于情感核心的构建。在如此视听与剧作架构下，任何自在的情境其实都不存在了，演员必须也只能成为全片的灵魂。,-2,-1,1,-1,-1
把历史事件和家庭伦理并置，反复渲染某种伤痕，以至于结尾直言不讳的告解，都是典型的王小帅“现实主义”风格。想要表达的是生育在传统意义上对中国人的重要性，并在情节剧的包裹下审视计划生育制度。给出的回答相当保险：谁都没有错。通篇笨拙且僵硬，摄影也显得呆板，在情感上并没有被任何时刻戳中。三个小时的片长，无非是想说他们就这样过了一生，而将几条时间线剪碎的做法，不仅在美术质感上没做出明显的年代分隔，段落之间也没有经由剪辑产生强烈的相互作用。不要说产生共鸣必须得有类似生活背景，好的电影就是世界通用的语言。要说催泪，《相爱相亲》可是让我稀里哗啦的。谁是冷血动物呢？,-2,-1,-2,-1,-2
优点：慢悠悠的镜头，讲了一个时间线一直在闪回的故事，节奏沉下来了，侧面反映的时代变迁可以感受到。两位主演奉献了非常精湛的演技。缺点：中国式的圆满和释然表达得有点刻意，故事讲太满，场景冗长，缺乏留白，王源杜江等年轻演员演技不足，没有代入感。听闻多人哭晕在厕所，我特地备了一包纸巾去，结果一滴眼泪没掉下来，结尾曲响起时简直懵逼了。全场环顾四周确实没有见人哭。,-1,-1,1,1,-2
电影的所有人物像是在刻意迎合一场时代悲剧，就是王德威口中的“耽延感”，这是由对史诗电影模仿失败所造成的。这个故事很不伦不类，是因为（1）描摹邻居间、父母子女之间的感情细节几近缺失，取而代之的是无数人的忏悔和追忆，人物主动告诉观众他们有多么痛苦；（2）电影本身要连起重大事件，但我们可以想想除了计划生育和（有微弱作用的）下岗，还有什么地方的痛苦是由第三方带来的？想想《活着》是如何将政治对个体的生命管控（甚至用到食物）放大的，所以即便它会被诟病，却仍不失为一部佳作。而此片只是一部玩了结构的苦情央视八套电视剧。影像上毫无创造力，时空变迁的效力接近于零。不过看到最后出了放映事故，没有完全看完，我的差评不一定有参考价值。但整个故事是可以听人说完的，没必要拍成让人受刑的三小时，这是肯定的。,-2,-1,-2,-1,-2
震天撼地的丧子悲剧，三层时空里宿命般的三次失子，上演中国那善良的一代人在生儿育女的永恒轮回中“把悲伤留给自己”。三个年代的戏份穿插行进，相互释疑、澄清，影片得以能用切片式的“主角生命中诸多重要时刻”完成叙事，就给了片中极度真实的置景提供发挥空间，每一段戏都让人身临其境，首先可以算作一部非常出色的视觉电影，同时表演也无与伦比。只有一点不太赞同:影片渲染出一场超大规模的丧子之痛，在主张生育二胎的政策环境下适时地“涌现”一部批判计划生育的电影，多多少少有利用片中的悲剧郑重“警告”观众“如果只生一个，这个孩子要是没了，人生就会像这样惨”。站在今天视角，计划生育固然不义，但主人公如果因为独子失去便一路惨至如此，这还是一种简单的控诉体。揭露荒谬和暴行是一部分，除了揭示被掩埋的历史惨剧，还应该提出人之不屈,-1,-2,1,1,-2
即使没有处理成一个《活着》式的纯然的苦难文学文本，也无论是否是审查的潜在要求，《地久天长》以“动情”替代“反思”，以“和解”湮灭“伤痕”，都展示着作者本人对人性和时代惊人的犬儒和健忘症，而这恰恰走向了第六代早期创作诉求的反面。更不用说，在视听层面前所未有的电视剧化退步。至于观众们的眼泪，我们应该坚持区分影像文本诱发情感和个体记忆层面的植入，毕竟中国魔幻当代史已经为我们贡献了足够多的金熊奖。,-1,-2,-2,-1,-2
身体的一部分始终浸泡在电影里。音乐使用极为节制，在某个点上嘎然而止，赞。摄影完美再现中国的样貌，强大的调度与表演、美术以及情节铺陈无缝衔接。尤为喜欢这个结尾，王小帅首次在影片中展现出他对角色巨大的悲悯以及他对生活、对社会、对政治的态度转变。剪辑是阿彼察邦御用。声音设计和美术保留老班底。神级组合。演员更是大神级组合，王景春出神入化，艾丽娅、徐程、齐溪几位老戏骨，加上新生代杜江、王源，特别是咏梅作为女一实现了我心目中最完美的中国女性形象。大爱此片。,-2,-2,1,1,1
看的是内地公映版。热气腾腾的面食与饭菜，陈旧的保温瓶，饭桌上永不缺席的白酒，这些带有着浓烈时代特征的生活化场景，再配上王景春与咏梅银熊级别的演绎，的确非常动人，非常具有迷惑性。然而，当观众细读王小帅的个人表达，却立刻变了味。王小帅看上去在关心特殊年代之下个体的命运与苦难，然而他把苦难的根源强加于洪流中的个体身上，妄图回避对结构与体制的讨论。“尽忠职守”贯彻计划生育政策的海燕，当然直接参与了对丽云身体的暴力，朋友一家三口对星星溺亡真相的回避，也的确是对耀军与丽云的伤害，但失独的悲剧岂是ta们主谋？两家人终其一生都活在阴影之下，一直自我诘难，然而没一个人抬头看看那些标语与旗帜，看清为何自己的一生如此坎坷。柏林电影节还是懂行的，没把金熊奖颁给王小帅。,-1,-2,1,1,-2
写了一个很长的告别。想承载的太多，叙事就很容易浮于表面，镜头过于冗长。演员都很赞，王源还有很大进步空间。那么多五星，真的没有过誉么？,-2,-1,1,-1,-2
太多无意义的镜头，简直恶意拖时长，竟然能拍到三个小时。就是把那种你妈硬逼着你看的八点档连续剧摁着你一口气看完不许换台一样。难得点映场没有掌声，地久天长可能就是说这部电影的观影体验吧。,-2,-2,-2,-1,-2
三个年代中最早年代的室内戏令我感觉都很差，我觉得调色是一部分问题，戏的部分主要还是在展示，越展示就越没有戏，到了监狱、舞厅和医院等特殊场景时更有一种小品的感觉，顶多也就是生硬的光阴的故事。去到海边要好看一点，可是来到此处情感最模糊，咏梅这一段演得最好，齐溪也没有像以往那样很夸张的去表演，所以两人坐船擦肩而过制造了一个挺有趣的第六感场面，可惜后来对白非要讲出，这几场戏都很刻意，先是齐溪一堆话表达自己，而后王景春回到家咏梅又是一堆话表达自己，再后面儿子回来一直到磕头，感受挺不好。第三个年代似乎是为了结束浩浩的情节，觉得没有必要，艾丽娅的表演我很不喜欢，原本就留在过去结束就好，后来横生出两家人和解这样一出戏，这个时代的状态和人的状态全都丢失，连前两个时代的“做态”都没有，地久天长实际就是一种失序吧,-2,-2,-1,-1,-2
最感慨的是，这个关于失独的故事讲出的压力与歉意，冥冥中反噬自身。如此讲未必公平，但也是事实，即做到极限还是没有办法令这部三小时长片充盈、纯粹，使人不得不想起那位已故才俊充沛流畅的叙事能力。探索式的剪辑，有点冒险。情节设计上推不到极致，狠不下心去，所以出现了大篇幅的滥情。美术和布景的用功叹为观止，太尽心尽力，不在于时代背景的复现，而是深度处理各种细节。表演很棒，咏梅最佳，从神态、动作到身姿，低调奢华实至名归；王源表现不错，有点惊喜。某几场戏的文本很扎实，比如最后的真相大白那时两家人的表达。时代的友谊，这也不是能再拍一次的故事。真情流露确实有，但废篇实在太多，狗血插曲也很碍眼。这是一部成就演员的作品，作为电影，对小帅来说是退步。,-2,-1,1,1,-2
就像给孩子起名，图什么就唤什么，因此直把地久天长叫得扎眼。黄伟文的歌词被人提到滥，可岁月悠悠，人就是被生活流推着走，终归来年陌生的，正是昨日最亲的某某。《友谊地久天长》头一回在录音机里唱起，他们谈知青回城时生离死别似的昨日，听着真觉又豪气又伤感，那歌词，前所未有地句句入心。耀军与丽云把痛凿进自己的亲切跟和气里，真真切切的善良，能把自己暗中掐出内伤。可也有人，穷其一生也没停过用钝器锉自己的泥身。在背后，光是时代洪流四个字就可以捏造出无数悲鸣。王景春与咏梅的无痕迹，却能把记忆深处的痕迹全给重新刷漆，一场梦回，好生感慨。艾丽娅等戏骨同样演得极佳。王小帅说这是“3D电影”，扑面而来的画面与情绪，果真很有沉浸感。如果所有人的演技都能有戏骨们精湛，这电影该多好，四星半。,-2,-2,1,1,-2
这画风我为什么要找罪受，故事支离破碎，虽说不要有偏见，但你这碧瑶好让人出戏，一言难尽,-2,-1,-1,-1,-2
那个年代，这种题材，一段隐忍挣扎的感情，暧昧，压抑；画面很美，音乐很好听，张曼玉穿的旗袍很美，梁朝伟风度翩翩，这就是王家卫的花样年华。,-2,-2,1,1,-2
电影讲述的是两个人的故事，其实却是所有人的故事。精妙的镜头设计塑造出来的是一种欲言又止的彷徨情绪，温婉忧伤的主题音乐配上节奏明显的弦音给观众带来的是发自内心的忐忑不安，如此的复杂情感一直贯穿始终。如若彼日不同，又会怎样，就像两位主人公，我们一生都在思考彷徨。,-2,-2,-2,1,1
玩情调秀味道，在中国相信没有人能比得过王家卫了。在文本的故事性不强的情况下，影片的情感表达到了令人叹为观止的地步。而在男女关系的暧昧与现实的讨论中竭尽克制，叙事一直在收。而影片的综合分数之高，在于美轮美奂的服装设计，曼玉延缓缭乱的服装秀和美术置景都将很难被超越。,-2,-1,1,1,-2
跟17年前初看时感觉不一样了，再次重温却变得特别喜欢！梁朝伟的烟雾缭绕、张曼玉的旗袍，寂寥、暧昧、压抑、忧伤、慵懒的音乐、每个镜头都美的惨绝人寰。,-2,-2,-2,1,-2
剧情很紧凑，拍摄很唯美。女主颖儿美得很自然，很健康。请批评的人，要客观的评价，不要乱骂，注意个人素质。难道只有骨瘦如柴才算是美吗？,-2,1,1,1,-2
